id,date,tweet,username,user_location,language,hashtags,likeCount,replyCount,retweetCount
1512476869865660419,2022-04-08 17:06:00+00:00,"Exquisita y refrescante, así es el nuevo producto Corona Tropical de Industrias La Constancia - https://t.co/EoI7Gw7zP0

(EN NEWS)—La multinacional incursiona hoy en el territorio de los “Hard Seltzer” con Corona Tropical, siendo la nueva alternativa para los salvadoreños qu... https://t.co/q9GA3WG7XV",ENNewsSV,"San Salvador, El Salvador",es,[],0,0,0
1512228001580294145,2022-04-08 00:37:06+00:00,La corona tropical sabe a redoxon 🍒🍊 amo,itsnotcyn,"Lima, Peru",es,[],0,0,0
1512192455600484353,2022-04-07 22:15:51+00:00,"La Constancia con su marca Corona introducen un nuevo producto al mercado salvadoreño, satisfaciendo los paladares que buscan algo diferente para refrescarse: Corona Tropical, es una bebida alcohólica finamente gasificada con jugo de fruta y un toque de color. https://t.co/LJCp9rZVER",1077Fuego,El Salvador,es,[],1,0,1
1512127152405323776,2022-04-07 17:56:21+00:00,"#NegociosCE  l Corona Tropical: el nuevo producto de @laconstanciasv   y https://t.co/a7ip6gdk4D que no es cerveza
Lea más información ⬇️ 
https://t.co/fhIInLOZIZ",CentroamericaE,,es,['NegociosCE'],0,0,0
1511897640283389954,2022-04-07 02:44:21+00:00,Y mi corona tropical 🫠,Laura_as18,"Lima, Peru",es,[],0,0,0
1511897539062153217,2022-04-07 02:43:57+00:00,"Tu y yo, los dos juntitos frente al mar 🙂",Laura_as18,"Lima, Peru",es,[],0,0,0
1511879028545839108,2022-04-07 01:30:24+00:00,Corona presenta un producto que no es cerveza: Corona Tropical https://t.co/plNWaa76xR,elurbanonews,"San Salvador, El Salvador",es,[],0,0,0
1511848948918542345,2022-04-06 23:30:52+00:00,"#DeVerano2022 | Esta tarde @ILCElSalvador , presentó la bebida carbonatada Corona Tropical, en cuatro sabores diferentes y con solo 4.2 grados de alcohol para entrarle de lleno al calor del verano. 🌅😎 https://t.co/bfLUne6xOB",OscarMachon,El Salvador,es,['DeVerano2022'],63,7,12
1511835942872571909,2022-04-06 22:39:11+00:00,"“Nos encanta sorprender a nuestros clientes, en esta oportunidad con un producto novedoso que se integra al segmento Hard Seltzer. Con la llegada de CORONA TROPICAL fortalecemos nuestro surtido, ofreciendo una bebida innovadora y refrescante.” -Karen Rivera, Gerente de Mercadeo https://t.co/ntZS3Sa9W1",superselectos,El Salvador,es,[],1,0,0
1511835331062022161,2022-04-06 22:36:46+00:00,"Corona Tropical trae sus sabores frutales: Lima- limón, Limón -toronja, posteriormente se sumarán los sabores Frutos Amarillos y Frutos https://t.co/TrYhjb8Jgd",superselectos,El Salvador,es,[],1,0,1
1511834576280297475,2022-04-06 22:33:46+00:00,"Corona Tropical, no es cerveza, es una bebida finamente gasificada con 4.2% de alcohol, jugo de fruta y un toque de color; una refrescante y deliciosa innovación que está disponible en cuatro sabores https://t.co/9mNNigwp19",superselectos,El Salvador,es,[],7,1,1
1511834120187523083,2022-04-06 22:31:57+00:00,"Corona Tropical estará disponible gracias a la alianza con Súper Selectos, en las 106 salas de venta de todo el país, a partir de la primera semana de abril https://t.co/bkkPpUnkux",superselectos,El Salvador,es,[],5,0,0
1511834034799841280,2022-04-06 22:31:37+00:00,¡La primera Corona que no es cerveza! Súper Selectos le da la bienvenida a la nueva hard seltzer Corona Tropical 😎😛 https://t.co/X3WFfrR50q,superselectos,El Salvador,es,[],3,0,0
1510085783805440007,2022-04-02 02:44:41+00:00,Con una corona tropical,kjvera,Guayaquil ,es,[],0,0,0
1509950308163670021,2022-04-01 17:46:21+00:00,""" 21 de Noviembre quedará marcado como el día en el que todo el Ecuador se levantó un Lunes a las 5 de la mañana a beber cerveza. """,untatuador2,,es,[],694,33,171
1509959177279455235,2022-04-01 18:21:36+00:00,"@Julianaflorl Prueba la nueva Corona Tropical, ¡sentirás el sabor del paraíso!",CervezaCoronaEc,Ecuador,es,[],0,0,0
1509958798206595072,2022-04-01 18:20:05+00:00,@Giovannyt1912 Corona Tropical llegó para llevarte al paraíso.,CervezaCoronaEc,Ecuador,es,[],0,0,0
1509949294408740867,2022-04-01 17:42:19+00:00,@Sabi_Cruel Conoce la nueva Corona Tropical y transportate al paraíso.,CervezaCoronaEc,Ecuador,es,[],1,1,1
1509948549621968897,2022-04-01 17:39:22+00:00,@angelgastonvera Siéntete en el paraíso con la nueva Corona Tropical.,CervezaCoronaEc,Ecuador,es,[],0,0,0
1509947336956407808,2022-04-01 17:34:33+00:00,@huangudo27 Es hora de disfrutar una Corona Tropical y sentirte en el paraíso.,CervezaCoronaEc,Ecuador,es,[],1,1,1
1509946609366306822,2022-04-01 17:31:39+00:00,@delmar_lv Haz cada momento más natural con Corona Tropical.,CervezaCoronaEc,Ecuador,es,[],0,0,0
1509943204103172100,2022-04-01 17:18:07+00:00,@ElsaMariaHoyos Descubre el paraíso con la nueva Corona Tropical.,CervezaCoronaEc,Ecuador,es,[],0,0,0
1509939131652009986,2022-04-01 17:01:56+00:00,@NegruraGise Conéctate con tu lado más natural con la nueva Corona Tropical.,CervezaCoronaEc,Ecuador,es,[],0,0,0
1509938849790644226,2022-04-01 17:00:49+00:00,@luzeritoazul Es momento de dejar atrás la rutina y destapar la nueva Corona Tropical.,CervezaCoronaEc,Ecuador,es,[],1,1,0
1509938566771617797,2022-04-01 16:59:42+00:00,@Im_a_motherfckr ¿Con quién compartirías una Corona Tropical?,CervezaCoronaEc,Ecuador,es,[],1,0,0
1509937452907081731,2022-04-01 16:55:16+00:00,@CesarOswaldo77 El mejor ritual para desconectarte de la rutina es una Corona Tropical bien fría.,CervezaCoronaEc,Ecuador,es,[],0,1,0
1509659519844065284,2022-03-31 22:30:52+00:00,"¡Le damos la bienvenida a Corona Tropical a nuestro portafolio! Una bebida de agua mineral con alcohol, hecha con jugo de uva y sabores naturales ¡Encuentrala en tu supermercado favorito y disfrútala en sus 4 sabores!⁠
⁠
#ReciénSalidaDelParaíso https://t.co/HewFbhHj8U",cervecerian,Ecuador,es,['ReciénSalidaDelParaíso'],7,3,2
1509599280834748420,2022-03-31 18:31:30+00:00,¿Alguien ha probado Corona Tropical?,rociochumpitaz,"ÜT: -12.0872927,-77.0008356",es,[],1,0,0
1507959045730177027,2022-03-27 05:53:47+00:00,"Oigan, llevo 1 corona tropical y 2 cheves. Y ya me siento mareada jajajajaa si me pegó bien machín la maternidad.",MichTelles11,"Aguascalientes, México",es,[],0,1,0
1507558105432928257,2022-03-26 03:20:36+00:00,"Corona Tropical
#coronatropical https://t.co/CcbHBVoLjU",HuamaniPajuelo,,es,['coronatropical'],1,0,0
1507392895527104513,2022-03-25 16:24:06+00:00,"Pobres mis amigos que trabajan en Backus, la corona tropical es una mrrrdd",baculof,"Lima, Peru",es,[],0,0,0
1506470485281759233,2022-03-23 03:18:47+00:00,Corona Tropical es tan mala como puede imaginarse. En realidad es terrible… al nivel de Topo Chico. Es agua mineral gasificada con un toque de Pinesol… si el Pinesol tuviese la esencia (aroma) de uva que le ponían a las pelotas Viniball en los 90s.,Mnavarro_,"Perú, Lima",es,[],4,1,0
1503398404986179584,2022-03-14 15:51:26+00:00,"Ayer tomé una botella de vino completa, y hard seltzer de corona tropical de limón y frutos amarillo, limón y toronja, y limón y frambuesa.

Y amanecí fresca como una lechuga.",tourismoutside,Panamá,es,[],1,1,0
1502328983546994693,2022-03-11 17:01:56+00:00,"Llámame loco, pero yo siento que la nueva Corona Tropical, es como el juguito Hit de la cerveza.",KoalaMontoya,Bogotá ,es,[],0,0,0
1499591482562469890,2022-03-04 03:44:05+00:00,Llegaron las nuevas presentaciones de CORONA TROPICAL a Panamá 👏🏻🔥✨ https://t.co/fi8ArwLVvW,JoseeChong,Totolandia,es,[],4,0,1
1499138710092328961,2022-03-02 21:44:55+00:00,Ya probaron la corona tropical? Da guayabo?,carulips,,es,[],0,1,0
1495513204440682496,2022-02-20 21:38:27+00:00,De las corona tropical la más rica es la de limón y cactus🤷🏻‍♀️,YeraldinCamila9,"Bogotá, D.C., Colombia",es,[],0,0,0
1491351098078429184,2022-02-09 09:59:44+00:00,@OliverLopezCano El corona tropical. Será.,lapipoca,,es,[],0,0,0
1487614503839797248,2022-01-30 02:31:50+00:00,"Por favor no compren está Corona tropical es horrible, sabe a puro jarabe para la TOS 🤢
Que descachada la de @corona la verdad estaba ilusionada con que sería con un sabor mejor, pero la verdad totalmente decepcionada
No pierdan su dinero
#CoronaTropical https://t.co/Ps8k6DaJfk",AllisonSthepa,,es,['CoronaTropical'],1,0,0
1487529185216274437,2022-01-29 20:52:49+00:00,Quiero probar esa CORONA TROPICAL 🌸🍺,CamilaLizaraz14,"Barranquilla, Colombia",es,[],0,0,0
1486082334260559874,2022-01-25 21:03:33+00:00,"🥥🍈🍍 Taste the Tropics 🥥🍈🍍

Corona Refresca 

#cheers #hcb #corona #tropical #colorado #Refreshing https://t.co/iCL96vup9s",HighCountryBev,Northern Colorado ,es,"['cheers', 'hcb', 'corona', 'tropical', 'colorado', 'Refreshing']",0,0,0
1484315870339813377,2022-01-21 00:04:15+00:00,La Corona tropical de frambuesa 📈📈📈📈📈📈📈📈📈📈📈📈,duuhanddaah,,ca,[],1,0,0
1482856584833388549,2022-01-16 23:25:34+00:00,Esa nueva versión de corona tropical que es un cóctel sabor frambuesa y lima sabe como a Postobón Aqua de frutos rojos pero cuatro mil pesos más cara. ☠️ don’t do that to yourself please.,JhonMunozRubio,,es,[],0,0,0
1481764293079191553,2022-01-13 23:05:11+00:00,Se me hace agua  ala boca con esa Corona tropical 🤤🤤🤤🤤,Juana_Lucia_,D N B ,es,[],0,0,0
1473381946592043010,2021-12-21 19:56:44+00:00,"Nuestra nueva Corona Tropical viene en 3 sabores: Limón – cactus, frambuesa – lima y toronja limoncillo creados para ti, que te gustan las experiencias nuevas y los sabores diferentes ¿ya la probaste? https://t.co/sfx9MGAQu0",coronatropical,,es,[],0,0,0
1471955875258580993,2021-12-17 21:30:02+00:00,Por primera vez @corona lanza un nuevo producto que no es cerveza. Corona Tropical es una bebida alcohólica gasificada con jugo de fruta; esta innovación está disponible en tres sabores frutales. Sus futuras campañas están a cargo de DAVID Colombia. https://t.co/f5FFxqYDTK https://t.co/fnx6s2Duvb,LatinSpots,Argentina,es,[],2,0,0
1471148061615403022,2021-12-15 16:00:05+00:00,"🍻Se trata de Corona Tropical, una bebida alcohólica finamente gasificada con jugo de fruta 👇👇
 https://t.co/3kpkdCMtvh",areacucuta,"Cúcuta, Colombia",es,[],0,0,0
1470038229344608264,2021-12-12 14:30:00+00:00,"#GASTRONOMIA | Corona Tropical es la nueva bebida alcohólica gasificada con jugo de fruta, de la marca Corona, que llega al mercdo colombiano en tres sabores frutales.

-Lee mas en el link 

https://t.co/tWAE3KI0bH

#GenteRosa #Corona #Bebidas https://t.co/szAitpuRYt",GenteRosaCo,Bogotá - Colombia,es,"['GASTRONOMIA', 'GenteRosa', 'Corona', 'Bebidas']",0,0,0
1469377715203624961,2021-12-10 18:45:21+00:00,¿Corona tropical? ¿O sea es en serio? Como si ya la corona normal no fuese suficiente,MarJose06,"Barranquilla, Colombia",es,[],2,0,1
1467180128111370241,2021-12-04 17:12:56+00:00,"Corona Tropical, el nuevo lanzamiento de Corona que no es cerveza

https://t.co/60g0tY515Z",DetrasDelBar,Dominican Republic,es,[],1,0,1
1465898185847713801,2021-12-01 04:18:57+00:00,"Esta es la nueva Corona que no es cerveza.

👑 🍈 🍊 

Corona Tropical, una bebida gasificada con alcohol, convertida en un coctel con jugo de fruta🍹

#lanzamiento #drinks #celebracion #hardseltzer #coctel #marketing #destapalonatural #juice #coronatropical @coronatropical https://t.co/keQH2qXMQs",ultravioleta_co,"Bogotá, D.C., Colombia",es,"['lanzamiento', 'drinks', 'celebracion', 'hardseltzer', 'coctel', 'marketing', 'destapalonatural', 'juice', 'coronatropical']",1,0,0
1464351306513068046,2021-11-26 21:52:12+00:00,@Valdedrama ¡Nos encanta que estés disfrutando de nuestra Corona Tropical! Vamos a desconectarnos hoy de la rutina y disfrutarla bien fría. 🌴,Familia_Corona,Colombia,es,[],0,0,0
1464323768629833730,2021-11-26 20:02:46+00:00,Me hace muy feliz que estos tipos de bebida por fin estén tomando fuerza en Colombia. Llegó Corona Tropical. @CervezaCoronaCo https://t.co/4HsS1evqM2,dnielasantos,Pléiades,es,[],24,2,0
1420827107119206410,2021-07-29 19:22:34+00:00,"Hágalo usted mismo, cómo hacer un origami de una corona tropical. - https://t.co/cztclab6GI",GuiadisDiario,Spain,es,[],0,0,0
1378850964493508612,2021-04-04 23:24:22+00:00,@NTelevisa_com Corona tropical,MariaEl47636620,,es,[],0,0,0
1375784938046390274,2021-03-27 12:21:04+00:00,@eduardoinda La música te da corona tropical,ConsulMiami,"Miami, FL",ca,[],0,0,0
1312393422544744449,2020-10-03 14:05:49+00:00,@Jacke453 Wow Ducha Corona tropical,GochaSuper,"Mérida, Venezuela",es,[],2,3,0
1292961971806109696,2020-08-10 23:12:10+00:00,"Gelatina corona tropical, una delicia a tu mesa, la hacemos para ti, web https://t.co/7ZhpZcb2su.  WhatsApp 4427471757 https://t.co/n9BTbLHmrW",ANAROSA46245217,"Corregidora, Querétaro",es,[],0,0,0
1292870999323574273,2020-08-10 17:10:41+00:00,"Qué tal un antojo fresco?, te presentamos la gelatina corona tropical, con uvas, duraznos, fresas y crujientes nueces. web https://t.co/7ZhpZcb2su  whatsapp 4427471757 Cotiza con gusto te atenderemos.
https://t.co/VCWdaDG4ap😄 https://t.co/zF3XbdzqlL",ANAROSA46245217,"Corregidora, Querétaro",es,[],0,0,0
1271185395590496256,2020-06-11 20:59:50+00:00,@Negriet De música tropical si que sabemos al sur del país... Deberían darnos la corona tropical y dejarnos representar al País pa que vean como es que nos ganamos ese mundial jajaja,Caro_Toro20,"Bogotá, D.C., Colombia",es,[],0,0,0
1268178682176319500,2020-06-03 13:52:14+00:00,Corona tropical. #Mayotte https://t.co/IBBi8yEqyU,CyrilCastelliti,Mayotte,es,['Mayotte'],12,0,0
1256985566425550848,2020-05-03 16:34:47+00:00,"@Diaspor57675971 @DaniaBarbaraQu1 @MINSAPCuba Boh...señora Dania, esa es una de las preguntas del millòn. Es un Corona Tropical.Completamente atipico.Quien està afuera todavía no se lo explica.,🤔",libre35434246,Ciudadano del mundo,es,[],2,1,0
1241888827721109505,2020-03-23 00:45:44+00:00,"Para cuando el Corona Tropical Fest en el Kongourbano? gratuito para todos los argensimios...

Se ahorrarían millones de recursos en el futuro....

Y nosotros nos ahorraríamos el estado de sitio....",CajaManual,,es,[],0,0,0
1238646503431946240,2020-03-14 02:01:54+00:00,@lulakooleston Corona Tropical... https://t.co/nFaLcMwknD,Polebailarina,Closer,es,[],1,0,0
1187466678080159757,2019-10-24 20:31:32+00:00,"¡Seguimos conociendo #Brasil! Hoy, además de tener menú brasileño para comer, hemos bailado #capoeira, hemos hecho una corona tropical de frutas y hemos jugado a Queimada y a otros juegos populares brasileños.
@Arcecomedores #aprendiendofueradelaula #micolemola #aroundtheworld https://t.co/At9bbgN1Lc",tolosalatour,Madrid,es,"['Brasil', 'capoeira', 'aprendiendofueradelaula', 'micolemola', 'aroundtheworld']",7,0,4
1077919798124838915,2018-12-26 13:31:21+00:00,"@Biondaimmorale Comer: Tequilas, mora castilla o en la vereda Puelenje, Achiote
Visitar: Puracé, Coconuco, Silvia, Centro Histórico de Popayán, Pirámide de Tulcan.
Bailar: Corona, Tropical shot o Zandunga",alexandermosq,,es,[],0,0,0
1063904478343122944,2018-11-17 21:19:28+00:00,@crybabyxlml Sí fuiste al Corona tropical!,soyLA0409,mÉXICO,es,[],0,0,0
1063509989648752646,2018-11-16 19:11:55+00:00,@AiraMaiden Al Corona tropical?,soyLA0409,mÉXICO,ca,[],0,0,0
1062913703295832066,2018-11-15 03:42:29+00:00,Mi mamá está preguntándome que qué es eso del Corona Tropical.,arevx_,CDMX,es,[],6,2,0
930295670136766470,2017-11-14 04:45:46+00:00,El Corona Tropical 🌴,javimazariegos,Mexico City,ca,[],0,0,0
910561539999989760,2017-09-20 17:49:23+00:00,CORONA TROPICAL. Buenas tardes chicxs! Aquí os dejo la maravillosa elección de una gran amiga… https://t.co/wXSocWTA3Z,mybloomingheart,Murcia,es,[],0,0,0
906101168765534208,2017-09-08 10:25:27+00:00,"#gastronomíaLewisEnTuSalsa CORONA TROPICAL DE PIÑA, MANGO, PAPAYA Y PLÁTANO https://t.co/HuzmL5OpCR",Lewisentusalsa1,madrid,es,['gastronomíaLewisEnTuSalsa'],0,0,0
873971847498354688,2017-06-11 18:35:00+00:00,Una corona tropical de papel para adornar la habitación de los más pequeños https://t.co/sdiXAyJ3r9 https://t.co/7vB0wOG7Tb,soyannadiez,"Barcelona, Spain",es,[],1,0,0
859505954123120640,2017-05-02 20:32:42+00:00,"A 4 NOCHES DE EL BAILE CON A.PAUL EN FAHRENHEIT HASTA LAS 8 AM ¡¡ RECLAMA YA TU INVITACION EN BAREN, CORONA, TROPICAL COCKTAILS Y BACO",CCCMedellin,,es,[],0,0,0
848392232289882112,2017-04-02 04:30:45+00:00,"@ricksparrow Hahaha es  tu corona tropical @CriCriVoz
Amo la bella pareja que hacen y la felicidad que despiden.",A_Lonely_Boy96,In your fucking heart ,es,[],1,0,0
833820781352144898,2017-02-20 23:29:00+00:00,Corona Tropical @ the 🇨🇴 spot @ La Pequena Colombia Tampa https://t.co/sQPmlApUiA,jjaime9,,es,[],0,0,0
761267593923563520,2016-08-04 18:28:32+00:00,Corona Tropical Party https://t.co/l1anH6jXsm,030IJsselstein,IJsselstein,es,[],0,0,0
727979410687705088,2016-05-04 21:53:11+00:00,EL REY SIN CORONA TROPICAL CHARLY: https://t.co/C9bhTiFduJ vía @YouTube,glccharly,mexico df,es,[],1,0,1
633458986747080705,2015-08-18 02:02:46+00:00,"Completa tu disfraz hawaiano con estos collares y corona tropical, disponibles para su compra por… https://t.co/GSJ0yS0HU3",lamovida_ilm,"Caracas, Venezuela",es,[],0,0,0
615261218081742849,2015-06-28 20:51:20+00:00,#corona #tropical #seguimos #justlife @ Sierra Taina https://t.co/i5luyyHPJr,CoralLaSexyCana,"San Juan, PR",es,"['corona', 'tropical', 'seguimos', 'justlife']",0,0,0
593644784310419456,2015-04-30 05:15:20+00:00,"Quien dijo calor en Rohrmoser???
Noche de cocteles con mi amor, hoy presentamos el      La corona tropical, Cas,... http://t.co/GY62SRatIi",Alexeitor,,es,[],0,0,0
521475004790501376,2014-10-13 01:38:24+00:00,"Segun mi mama mi hermano esta en el corona tropical, suuuper ! Jajajaja",ximepereztaylor,"ÜT: 18.890189,-99.195427",es,[],0,0,0
521375724343934976,2014-10-12 19:03:54+00:00,Pinche corona tropical.,Trujiperro,Montreal ,it,[],0,0,0
521333288695521280,2014-10-12 16:15:16+00:00,quien va hoy al corona tropical? #CC14,dbexpression,"New York, NY",es,['CC14'],0,0,0
513867805817446400,2014-09-22 01:50:06+00:00,A falta de corona! Tropical! http://t.co/1lb2u1NNyS,Migue_jr,irapuato,es,[],0,0,0
512331681010036736,2014-09-17 20:06:06+00:00,"Hay novias sofisticadas, novias atrevidas y luego está Marga, espectacular con esta corona tropical con hojas de... http://t.co/r8dfa4fGe7",AtodoConfetti,Barcelona,es,[],2,1,1
509525917191139328,2014-09-10 02:16:59+00:00,"Te esperamos en Tiam Café, está comenzando el Corona Tropical Sushi Night! http://t.co/yoinIMjcbp",Corona_py,Paraguay,es,[],1,1,0
509511130658926592,2014-09-10 01:18:14+00:00,"Corona Tropical Sushi Night! 🎎🍻🍙🍡🍚 (@ Tiam Caffé - @tiamcaffe in Asunción, Paraguay) https://t.co/WuJsjUaKjU http://t.co/gTu1AZMgtq",eduamarilla,Asunción-Paraguay,es,[],0,0,0
473879035802824704,2014-06-03 17:29:01+00:00,Hello Braziiiil! Como me gusta la corona tropical de @HavaianasEurope 🍊🍓🍌🍍🍉 #FBDatebySModa @smoda http://t.co/Uczuyi12VA,Peeptoes,Spain,es,['FBDatebySModa'],8,0,5
445761131857342464,2014-03-18 03:18:30+00:00,"@sabitimberio ya vas a ver cdo este en las pasarelas de ecuador, con una corona tropical, ahi me vas a venir a rogar",catapoli1,Mar del Plata,es,[],0,1,0
389468995469840384,2013-10-13 19:13:39+00:00,Corona Tropical,gabrielaesdelmo,"Guadalajara, Mex.",es,[],0,0,0
343021009630281728,2013-06-07 15:05:56+00:00,"Dicen por ahí que 'piña para la señorita', así que les dejamos esta receta para preparar 'Corona Tropical'. http://t.co/ia9lY7q1vm",ModelHogarMor,,es,[],0,0,0
343021006589415427,2013-06-07 15:05:55+00:00,"Dicen por ahí que 'piña para la señorita', así que les dejamos esta receta para preparar 'Corona Tropical'. http://t.co/6Y6mBMi184",ModelhogarHidal,,es,[],0,0,0
331156330968674304,2013-05-05 21:19:56+00:00,Dandole a la corona.. Tropical !!!,VegaJG,"18.139717,-66.110312",es,[],0,0,0
316285209903505408,2013-03-25 20:27:24+00:00,"http://t.co/5zkewk3reT unas papas con la maruchan, en lugar de corona Tropical o caguama y ahí nuestra vida de amor :) @YoPulgon Rawr",MariethaPrz,CDMX,es,[],0,0,0
298949043286052864,2013-02-06 00:19:40+00:00,Ecuadorian favorites ^.^♥ #corona #tropical http://t.co/XIHeJCim,natybabyy,,es,"['corona', 'tropical']",0,0,0
130054549280010240,2011-10-28 22:53:15+00:00,Corona Tropical http://t.co/gVJUQTBE,MCSevenStar,Planet Earth,es,[],0,0,0
123193066327769089,2011-10-10 00:28:10+00:00,"Fiesta Corona Tropical - Clubbzero Pubdiscotheque
HOY toda la CORONA! que puedas tomar a $500 hasta las 12:45 //... http://t.co/nAx5QgcR",NeverCold1,,es,[],0,0,0
77950089401868288,2011-06-07 04:08:44+00:00,"-¿Cuándo va a ser el Corona Tropical?

Jajajajajaja #nomamar",HaniaMonroz,"Mexico, Puebla",es,['nomamar'],1,0,3
27369031258,2010-10-14 19:19:23+00:00,"""@NachoStereo: Propondré el CORONA PROVINCIAL con bandas como: Chumbawamba, A-Ha, Baltimora,LosDelRio..."" Yo propongo el Corona Tropical!!!",aletzfranco,México,es,[],0,0,0
